Date,BTC-USD,GLD,NVDA,SPY,TLT,TSLA,XLE,SPY_mu,TLT_mu,GLD_mu,BTC-USD_mu,NVDA_mu,TSLA_mu,XLE_mu,SPY_var,TLT_var,GLD_var,BTC-USD_var,NVDA_var,TSLA_var,XLE_var,SPY_vqe,TLT_vqe,GLD_vqe,BTC-USD_vqe,NVDA_vqe,TSLA_vqe,XLE_vqe
2021-06-27,0.0737472744793095,0.0,0.0,0.0,0.0,0.0,0.0,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.0005504943601291358,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.00038823042356271473,6.852662080923166e-05,0.0001044983446202594,0.00211364647277207,0.0004747330511952611,0.000949718953907083,0.0005755449642326439,0,0,2,2,1,0,0
2021-06-28,-0.006233262455755746,-5.999643961855651e-05,0.04891279519425635,0.0020139250300574623,0.010228534418752544,0.02476994196174637,-0.03437509125415226,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,-0.0025551860230850726,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.00039378437946223935,6.436455318707547e-05,0.00010278712147876553,0.0019223055582059847,0.0004719589162053817,0.0009499036316184267,0.0005643275052662083,0,0,2,1,3,1,2
2021-06-29,0.040785121124139886,-0.010561034647227364,0.0020869832044744505,0.0005379716269173309,0.001671626844373084,-0.011624991064809973,-0.004874496927769048,0.00016266214620458172,-0.00031604892654424804,0.00027979482920327894,0.0018365787915400594,-0.0026590601337780247,0.0013945058519250256,0.0015352978808169495,0.00038716943933342346,0.00011450718656969048,0.0001021998753960526,0.0015335597175716656,0.00046911059516011494,0.0009823174032307872,0.0009306238842538853,0,0,0,0,3,0,1
2021-06-30,-0.02332520296585249,0.004841763592293601,-0.0012118120621332589,0.0008412998711660202,0.004443625524171498,-0.0015582931945795787,0.012327281099435913,0.0003430044721626704,-0.00020152374412600965,0.0001232684930840368,-0.0007452203631015527,0.001669375271135565,0.0014777174110819245,0.0004914563437727622,0.0003897276102549411,7.79731274618324e-05,0.00019081675896988806,0.0013792694502350478,0.00046645612535746385,0.0009474627864793893,0.0008995639241765027,0,0,0,0,3,0,0
2021-07-01,-0.04281824560087459,0.0034354496150826534,0.010419381957801805,0.005521293943407548,5.503639267391472e-05,-0.00262225819371756,0.01729914367552687,0.0003059417024436468,-0.00023862402266793973,0.0003528594655908521,0.002775104410677272,0.001974305855759746,0.0014547014152911895,-0.00011720700101117864,0.0003902181604779122,7.737555901423898e-05,0.00014451134323568518,0.0013048091878391727,0.000464659300156227,0.0009497544832014393,0.0007904702568731579,0,0,1,2,0,0,2
2021-07-02,0.00963202091343982,0.0065369291506959725,0.013513798515117947,0.007614602478689333,0.006016531471460237,0.001444593124038416,-0.0021918378076137635,-0.00026589275700640704,-0.0001798873860413711,0.00033189723595848945,0.0038454755541466124,0.0008991537151349946,0.0014571340117848289,-0.00029313012364324837,0.0003675470615707468,6.663966418780732e-05,0.00012262928875191666,0.0015029086068928206,0.00046230780104662824,0.000949680692801286,0.0006899048497308786,0,0,2,2,1,0,0
2021-07-03,0.022504948021345134,0.0,0.0,0.0,0.0,0.0,0.0,-0.000521667857627788,-0.00025967570973761553,0.00037812725804398247,0.000965409430280838,0.000613115275755432,0.0014478357658239739,0.0003965338148105529,0.00034000048491607113,8.252379999780237e-05,0.00013099186336763764,0.0012772534298810762,0.00046011635335052364,0.0009497995175933784,0.0006755883710873812,0,0,3,1,2,1,0
2021-07-04,0.017703918010918158,0.0,0.0,0.0,0.0,0.0,0.0,0.00040873761407034714,-0.00017915078197549406,0.00028068912390900505,0.0002585516058624766,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.0003528177838042053,6.793081097537153e-05,0.00011187257524231754,0.001164895513184176,0.00045833708029571627,0.0009497115644141348,0.000649829698528002,0,0,3,1,3,0,2
2021-07-05,-0.04467475626166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.0005221781765476803,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.0003637697524878057,6.421168637199684e-05,0.0001053267896088726,0.001088897100158172,0.0004566789105881307,0.0009496942414848835,0.0006279174749159085,0,0,2,0,3,1,0
2021-07-06,0.014392210079461632,0.004949187883217545,0.010270743736876592,-0.0018229728652257955,0.011652978319048218,-0.028870583198134143,-0.03308855256579308,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.0039474173328654305,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.00037297755036150456,6.326139569934683e-05,0.00010308603551296542,0.0014078901782518035,0.00045513360152400176,0.0009496852884722416,0.0006089049578277169,0,0,3,2,1,0,2
2021-07-07,-0.011157826650301255,0.0037995736126820853,-0.01591213676451616,0.003527717978269013,0.00882024367570926,-0.02289574720602526,-0.016387345730503294,0.0006314812088029837,-0.0003351136057064206,0.00035446071018553876,0.0007040254474842826,0.000912893379449122,0.0015171468725663226,0.0014897753226248717,0.0003920699278499656,0.0001288697790566016,0.00011499332040371163,0.0012274794904611594,0.0004534304536922123,0.0009362940051531528,0.0009483883647560703,0,0,2,1,1,0,2
2021-07-08,-0.029311778537964177,-0.0006520293887520076,-0.023291312566848948,-0.008181325711288177,0.003910044267043215,0.01257859403128338,-0.005780598204320165,-2.2303680439136506e-05,-0.00029720044035423036,0.00033732479408279313,0.002106988676066425,0.0033331590865249673,0.0015034863056339047,0.0008988240617599139,0.0003779851605676246,0.00011827466051190509,0.0001137423886654546,0.001136918210045663,0.0004728425816761332,0.0009404622501533267,0.001018040288367379,0,0,3,3,0,0,0
2021-07-09,0.02761736344787324,0.0033150614410246745,0.007383830755543885,0.010618151471269528,-0.014162918800116085,0.006321812249024031,0.021033270204005246,0.0014083893002654441,-0.0002314826003402595,0.00027097010667988285,0.003103829785189825,0.004015267616941242,0.0014223795416163307,0.0005235176012094282,0.00044294769710585623,8.542554022545404e-05,0.00010610020886890366,0.0012233748041880507,0.0005117922390519951,0.00095688469516475,0.000980557273736936,0,0,2,2,1,0,0
2021-07-10,-0.0082442012335933,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008886625136234143,1.0404947715277963e-05,0.00033010275436297186,-2.217326856793233e-05,0.0011797508204270152,0.0014366847353372914,-0.00042525750832845795,0.00039451027841247254,0.00010841809560170582,0.00010893508299641562,0.0011474276242621373,0.0005062327122810428,0.0009488572856124403,0.0008508684893804184,0,0,1,0,0,0,0
2021-07-11,0.021242252673874872,0.0,0.0,0.0,0.0,0.0,0.0,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.001947000282909171,0.0018622896405367502,0.0014511386114731432,0.00031897838251185675,0.00039917826464139683,7.453228265464136e-05,0.0001041672119540401,0.0010795007070649306,0.0005013146037264912,0.0009461623739134829,0.0007992304694289038,0,0,3,3,1,1,0
2021-07-12,-0.032180926347831006,-0.0012418718351821449,0.02279281238991572,0.0035754794011246325,-0.0012968148582420123,0.042832279170544656,-0.0015148751451995678,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.0003278867367720506,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.00040321456247601227,6.589538919069269e-05,0.00010253520749907412,0.0010466985663448107,0.0004967312382887125,0.0009457745094334913,0.0007552739541147203,0,0,2,1,0,2,2
2021-07-13,-0.013782086425800635,0.0013009357869861221,-0.012879563452781158,-0.0034147904587165908,-0.007683425945732878,-0.02534398967789286,-0.00760890407716998,-2.8139505655925168e-05,-0.00016179428292348476,0.0002621780353435056,0.003261375894308374,-0.0002446084981990574,0.0013532090252468428,0.0003725803398995749,0.0003875746963749291,6.378018410489858e-05,0.00010305401554961397,0.0012045948675301228,0.0004921968169859344,0.0010441854045131322,0.0007271417343791578,0,0,3,2,2,0,0
2021-07-14,0.0036725998364308425,0.010697757313475486,-0.020379169278256046,0.0014910291305971642,0.011298332284845948,-0.02293732311171139,-0.0302407953170781,0.0008259806331753139,-7.631622984514729e-05,0.00030008060770684463,0.0022510878805495262,0.003052837248360705,0.0015090838450806622,0.0005882099118587657,0.00041529077501429494,7.421218744928597e-05,0.00010300699862567646,0.001137894780082768,0.0005024635169503792,0.0009337221719684846,0.0007472371678014809,0,0,3,3,2,1,2
2021-07-15,-0.032249468356842406,0.00017546425482688882,-0.0451144897951052,-0.0034212274604448483,0.010969857554299106,-0.004263873629526309,-0.014072194630335117,0.00022655323012497558,-0.0003303670426042868,0.00044014771494220933,0.0012926437400828878,0.0037460779632246637,0.0015035813627104757,0.0013890110034135506,0.0004087401976602504,0.0001278257728981736,0.00016064132629047486,0.0010598787114269015,0.0005303143694136763,0.0009353980541023825,0.0010237797759261266,0,0,3,0,3,2,0
2021-07-16,-0.01136653085848622,-0.009751038308664079,-0.043384639291527534,-0.007874688299819728,-0.0018871498951855024,-0.009854715165981626,-0.028752775700304375,0.000826767151138144,-0.00032597075479719455,0.0002833045583436732,0.003265139564759153,0.006032535635338896,0.0014608873194183393,0.0008169053432367482,0.000433537083903444,0.000138072207562587,0.00012154285432379232,0.0012055797537329843,0.0006687263860678303,0.0009429050178694112,0.0010592981612217915,0,0,3,3,0,0,2
2021-07-17,0.003543169217346287,0.0,0.0,0.0,0.0,0.0,0.0,0.0013709221933145498,-0.00015389327111446874,0.00013534213348403518,0.002118448711636267,0.005872633524799369,0.0014736699405845368,0.0013363592952228493,0.0004883172177249404,8.24615147944749e-05,0.00018378340099716093,0.001120125298731691,0.0007872498726612044,0.0009411236521817282,0.0012683930492016064,0,0,1,3,1,0,2
2021-07-18,0.008329203113175575,0.0,0.0,0.0,0.0,0.0,0.0,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.001299750829640091,0.0018622896405367502,0.0014511386114731432,0.00031897838251185675,0.00047955554066736347,6.790954495363866e-05,0.00012953566203862603,0.0010421171446623198,0.0007632047848850814,0.0009426242614831026,0.0011558080090632752,0,0,2,1,2,0,2
2021-07-19,-0.031272502988710885,0.001179853512608669,0.03350284418428036,-0.014877828620283404,0.02169066716462768,0.003099673103658058,-0.03597210197989102,0.0004087376140703471,-0.00017915078197549406,0.00028068912390900505,0.0010369477018945074,0.00186228964053675,0.0014511386114731432,0.00031897838251185675,0.0004720660796403379,6.420122737267305e-05,0.00011096252138455792,0.0009982330856923378,0.0007407962871793035,0.0009425507474755395,0.0010597422263871252,0,0,3,1,3,1,0
2021-07-20,-0.033338555734212405,-0.0012979424872485647,-0.008972799637539415,0.01422858113842458,-0.009685893195323562,0.021857165705963834,0.013326582477549836,0.002226614935183166,-0.00046945748357410584,0.0002982757799933758,0.003211493986806222,-0.001234611209024319,0.0014440516735292298,0.0015918061027255614,0.0005859433664471778,0.00028437773591470644,0.00010411851948794819,0.0011574652453163591,0.0007196499763019783,0.0009426360612211331,0.0013770064441547144,3,1,3,3,2,0,2
2021-07-21,0.07443417235693212,-0.003726190289074976,0.04198170117351339,0.008063718734240754,-0.01274779835691201,-0.007919294852611359,0.03428677910679396,-0.001329810101682474,-4.9515317827285245e-05,0.0002613422576272209,0.0033249418092460735,0.0026917079032845806,0.0014011654782400955,-0.0001525660271704559,0.0005088814760959927,0.00013742142503657753,0.00010226563346297172,0.0012774907271942528,0.00070782621733374,0.0009669326863684724,0.001193788523402446,0,0,3,3,3,2,0
2021-07-22,0.006283788882169604,0.0019535411866020086,0.009435243260652655,0.002091822921050709,0.009408662537650615,-0.00924460786068585,-0.011230424851609574,-0.000576544027823549,-8.534946807712456e-06,0.00022514729060633232,-0.002592903873524523,-0.002018370918165164,0.0014692448921366675,-0.0008942163012007476,0.0004592310600587219,0.00011389159186784336,0.00011122459599502672,0.0014261514138611826,0.0006889239651859235,0.0009404902899986089,0.0010326581685893587,0,1,1,0,2,1,0
