Date,BTC-USD,GLD,NVDA,SPY,TLT,TSLA,XLE,SPY_mu,SPY_var,TLT_mu,TLT_var,GLD_mu,GLD_var,BTC-USD_mu,BTC-USD_var,NVDA_mu,NVDA_var,TSLA_mu,TSLA_var,XLE_mu,XLE_var,SPY_vqe,TLT_vqe,GLD_vqe,BTC-USD_vqe,NVDA_vqe,TSLA_vqe,XLE_vqe
2021-05-13,0.011442928110092723,0.004098917859921596,-0.0068008485640909345,0.011940701055191868,0.0015473933204325585,-0.03133918628539079,-0.01226078316825745,0.0015240296939583303,0.0001,-0.0004985022004490898,0.0001,-0.0002659389268292472,0.0001,0.006082177102458201,0.0001,-0.00025531645733238296,0.0001,0.0017350645818001186,0.0001,0.0012653476256972054,0.0001,3,0,0,3,3,3,3
2021-05-14,0.003300186759766157,0.009074563611959028,0.04140940078768399,0.01523875187186371,0.009307975464476252,0.031084853734470938,0.030561388813788122,0.0015240296939583303,0.0001,-0.0004985022004490898,0.0001,-0.0002659389268292472,0.0001,0.006082177102458201,0.0001,-0.00025531645733238296,0.0001,0.0017350645818001186,0.0001,0.0012653476256972054,0.0001,3,0,0,2,2,3,3
2021-05-15,-0.06459870319528387,0.0,0.0,0.0,0.0,0.0,0.0,0.0015240296939583303,0.0001,-0.0004985022004490898,0.0001,-0.0002659389268292472,0.0001,0.006082177102458201,0.0001,-0.00025531645733238296,0.0001,0.0017350645818001186,0.0001,0.0012653476256972054,0.0001,3,0,0,2,0,3,1
2021-05-16,-0.006525257090234029,0.0,0.0,0.0,0.0,0.0,0.0,0.0015240296939583303,0.0001,-0.0004985022004490898,0.0001,-0.0002659389268292472,0.0001,0.006082177102458201,0.0001,-0.00025531645733238296,0.0001,0.0017350645818001186,0.0001,0.0012653476256972054,0.0001,3,0,0,2,3,3,1
2021-05-17,-0.0648839844864655,0.011572105937362132,-0.00545576792328052,-0.002548005184367485,-0.00211816782475895,-0.02213414578006038,0.02291741006379902,0.0008809606215148521,0.0001,-0.0006638347932535381,0.0001,-0.00019384681178191007,0.0001,0.006237666647659752,0.0001,0.0005474456790078063,0.0001,0.0014158944959712324,0.0001,0.001838292495545135,0.0001,3,0,0,3,0,3,1
2021-05-18,-0.014531934084628221,0.0019442812059788442,-0.01062790321652642,-0.008652645105353175,-0.0025619425716513536,0.0018013224952045325,-0.0234783745391451,0.0008809606215148521,0.0001,-0.0006638347932535381,0.0001,-0.00019384681178191007,0.0001,0.006237666647659752,0.0001,0.0005474456790078063,0.0001,0.0014158944959712324,0.0001,0.001838292495545135,0.0001,3,0,0,3,0,3,3
2021-05-19,-0.14810707635188664,0.0006853819629941132,0.003561203660375005,-0.0026251729969705884,-0.0024210638439205725,-0.025252562795766022,-0.025193190980173818,0.0008809606215148521,0.0001,-0.0006638347932535381,0.0001,-0.00019384681178191007,0.0001,0.006237666647659752,0.0001,0.0005474456790078063,0.0001,0.0014158944959712324,0.0001,0.001838292495545135,0.0001,3,0,0,2,2,3,1
2021-05-20,0.0972750161239599,0.004556871795741219,0.038134256647921035,0.010700623365908267,0.008194472206547286,0.040553601408475165,-0.0015357383266032373,0.0008809606215148521,0.0001,-0.0006638347932535381,0.0001,-0.00019384681178191007,0.0001,0.006237666647659752,0.0001,0.0005474456790078063,0.0001,0.0014158944959712324,0.0001,0.001838292495545135,0.0001,3,0,0,3,3,3,1
2021-05-21,-0.08913981683679192,0.00045446916842239933,0.02562293927127301,-0.0008193263225504063,0.0032015099566534413,-0.010105809239520404,0.0021110106968732457,0.0008809606215148521,0.0001,-0.0006638347932535381,0.0001,-0.00019384681178191007,0.0001,0.006237666647659752,0.0001,0.0005474456790078063,0.0001,0.0014158944959712324,0.0001,0.001838292495545135,0.0001,3,0,0,3,0,3,1
2021-05-22,0.0061982374372439785,0.0,0.0,0.0,0.0,0.0,0.0,0.0009521274259297546,0.0001,-0.0007675357692991691,0.0001,-0.00011264122194180849,0.0001,0.010747940383762183,0.0001,-0.001642841529663481,0.0001,0.001481054685907064,0.0001,0.00202094813323111,0.0001,3,0,0,3,3,3,1
2021-05-23,-0.07654564579833298,0.0,0.0,0.0,0.0,0.0,0.0,0.0009521274259297546,0.0001,-0.0007675357692991691,0.0001,-0.00011264122194180849,0.0001,0.010747940383762183,0.0001,-0.001642841529663481,0.0001,0.001481054685907064,0.0001,0.00202094813323111,0.0001,3,0,0,2,0,3,1
2021-05-24,0.10722243682664231,0.001759487487714246,0.040539664643034413,0.010142781964254145,0.0036975919725420856,0.04306162202970284,0.009919888236127385,0.0009521274259297546,0.0001,-0.0007675357692991691,0.0001,-0.00011264122194180849,0.0001,0.010747940383762183,0.0001,-0.001642841529663481,0.0001,0.001481054685907064,0.0001,0.00202094813323111,0.0001,3,0,0,2,1,3,1
2021-05-25,-0.007878782581024249,0.009031903514378268,0.002287388472227707,-0.002221258246091578,0.009220660229056576,-0.002889839951081735,-0.020520145336263652,0.0009521274259297546,0.0001,-0.0007675357692991691,0.0001,-0.00011264122194180849,0.0001,0.010747940383762183,0.0001,-0.001642841529663481,0.0001,0.001481054685907064,0.0001,0.00202094813323111,0.0001,3,0,0,2,3,3,3
2021-05-26,0.022961565812768543,-0.0017435678186662285,0.003333614877244783,0.001982622213982329,-0.001722398013263312,0.023599290742317446,0.008873358078778457,0.0009521274259297546,0.0001,-0.0007675357692991691,0.0001,-0.00011264122194180849,0.0001,0.010747940383762183,0.0001,-0.001642841529663481,0.0001,0.001481054685907064,0.0001,0.00202094813323111,0.0001,3,0,0,2,1,3,3
2021-05-27,-0.02205718107153495,0.0003940189892895408,-0.01359528966316331,0.0005249085350109166,-0.0040302454774132765,0.018752900206065234,0.000768221384211199,0.0008473444243607557,0.0001,-0.0005821540910323292,0.0001,-0.00023293944814233912,0.0001,0.0036419159002055836,0.0001,0.0006477670893099763,0.0001,0.0012685311010476135,0.0001,0.001956479041140606,0.0001,3,0,0,2,0,3,3
2021-05-28,-0.07393611150144239,0.0037630876338542248,0.04768883420426246,0.0017870182028665233,-0.0015883350391514579,-0.008964584890580543,0.0019167008108873817,0.0008473444243607557,0.0001,-0.0005821540910323292,0.0001,-0.00023293944814233912,0.0001,0.0036419159002055836,0.0001,0.0006477670893099763,0.0001,0.0012685311010476135,0.0001,0.001956479041140606,0.0001,3,0,0,3,0,3,3
2021-05-29,-0.030765691542153008,0.0,0.0,0.0,0.0,0.0,0.0,0.0008473444243607557,0.0001,-0.0005821540910323292,0.0001,-0.00023293944814233912,0.0001,0.0036419159002055836,0.0001,0.0006477670893099763,0.0001,0.0012685311010476135,0.0001,0.001956479041140606,0.0001,3,0,0,3,0,3,3
2021-05-30,0.030219944078986264,0.0,0.0,0.0,0.0,0.0,0.0,0.0008473444243607557,0.0001,-0.0005821540910323292,0.0001,-0.00023293944814233912,0.0001,0.0036419159002055836,0.0001,0.0006477670893099763,0.0001,0.0012685311010476135,0.0001,0.001956479041140606,0.0001,3,0,0,2,1,3,1
2021-05-31,0.04533591723246496,0.0,0.0,0.0,0.0,0.0,0.0,0.0008473444243607557,0.0001,-0.0005821540910323292,0.0001,-0.00023293944814233912,0.0001,0.0036419159002055836,0.0001,0.0006477670893099763,0.0001,0.0012685311010476135,0.0001,0.001956479041140606,0.0001,3,0,0,3,3,3,3
2021-06-01,-0.01750785357311659,-0.0026945732480542135,0.0012304995050728214,-0.0008811975797848519,-0.0002242876833132125,-0.002113500469111133,0.037775939208169254,0.0010625404565046163,0.0001,-0.0006597431497435743,0.0001,-2.6294337586681004e-05,0.0001,0.0022551437687261373,0.0001,0.0011471726749559118,0.0001,0.0012947332312518009,0.0001,0.002019516092381548,0.0001,3,0,0,2,3,3,1
2021-06-02,0.02397778870231388,0.004878526963101577,0.031098040501215216,0.0015713403508593436,0.0023125966449022723,-0.030563287475861584,0.01845651376170138,0.0010625404565046163,0.0001,-0.0006597431497435743,0.0001,-2.6294337586681004e-05,0.0001,0.0022551437687261373,0.0001,0.0011471726749559118,0.0001,0.0012947332312518009,0.0001,0.002019516092381548,0.0001,3,0,0,2,0,3,3
2021-06-03,0.042556616951370016,-0.019772420864664846,0.011349429041881921,-0.003718241453268449,-0.0037611186139334405,-0.05482031154624074,0.0027124291993439833,0.0010625404565046163,0.0001,-0.0006597431497435743,0.0001,-2.6294337586681004e-05,0.0001,0.0022551437687261373,0.0001,0.0011471726749559118,0.0001,0.0012947332312518009,0.0001,0.002019516092381548,0.0001,3,0,0,3,1,3,1
2021-06-04,-0.06084038726712561,0.010725633264657355,0.035229976871399456,0.009104323120702517,0.013602161010110168,0.04473860632554917,0.006658711418073142,0.0010625404565046163,0.0001,-0.0006597431497435743,0.0001,-2.6294337586681004e-05,0.0001,0.0022551437687261373,0.0001,0.0011471726749559118,0.0001,0.0012947332312518009,0.0001,0.002019516092381548,0.0001,3,0,0,2,2,3,3
2021-06-05,-0.03706474257477647,0.0,0.0,0.0,0.0,0.0,0.0,0.0010625404565046163,0.0001,-0.0006597431497435743,0.0001,-2.6294337586681004e-05,0.0001,0.0022551437687261373,0.0001,0.0011471726749559118,0.0001,0.0012947332312518009,0.0001,0.002019516092381548,0.0001,3,0,0,3,2,3,3
2021-06-06,0.008693599850188834,0.0,0.0,0.0,0.0,0.0,0.0,0.0010522215663796258,0.0001,-0.0006320995809342995,0.0001,4.625058756306844e-05,0.0001,0.0074473528061745845,0.0001,0.0013652433806590008,0.0001,0.0015490469737192251,0.0001,0.0025105336706881436,0.0001,3,0,0,3,1,3,1
2021-06-07,-0.06633285563534304,0.003999619209610979,0.0023156289918048936,-0.0009706593695391742,-0.003078335953922499,0.010098272085864791,-0.004314124033894148,0.0010522215663796258,0.0001,-0.0006320995809342995,0.0001,4.625058756306844e-05,0.0001,0.0074473528061745845,0.0001,0.0013652433806590008,0.0001,0.0015490469737192251,0.0001,0.0025105336706881436,0.0001,3,0,0,3,0,3,1
2021-06-08,-0.002627775063457771,-0.003096867753862795,-0.009237027435939031,0.00021311832349589944,0.007002248251928499,-0.0025481655598922595,0.008609880264524713,0.0010522215663796258,0.0001,-0.0006320995809342995,0.0001,4.625058756306844e-05,0.0001,0.0074473528061745845,0.0001,0.0013652433806590008,0.0001,0.0015490469737192251,0.0001,0.0025105336706881436,0.0001,3,0,0,2,3,3,1
2021-06-09,0.10947410238213756,-0.0019193434836643904,-0.005443902370392069,-0.0014930154311605592,0.008790029585160373,-0.008000903407653626,-0.006270777114587726,0.0010522215663796258,0.0001,-0.0006320995809342995,0.0001,4.625058756306844e-05,0.0001,0.0074473528061745845,0.0001,0.0013652433806590008,0.0001,0.0015490469737192251,0.0001,0.0025105336706881436,0.0001,3,0,0,3,3,3,1
2021-06-10,-0.017354742993128305,0.004285131517665339,0.0038381425141556106,0.00463760991768765,0.00598074814842216,0.018761400839628444,-0.0012588879869052942,0.0010522215663796258,0.0001,-0.0006320995809342995,0.0001,4.625058756306844e-05,0.0001,0.0074473528061745845,0.0001,0.0013652433806590008,0.0001,0.0015490469737192251,0.0001,0.0025105336706881436,0.0001,3,0,0,3,2,3,1
2021-06-11,0.017067578415986145,-0.011316177890912231,0.022710176917187342,0.0016509972659355667,-0.0016147269988337136,-0.00037708912038201647,-0.0034248025472107123,0.0008750976163911743,0.0001,-0.0005665028602641739,0.0001,0.00012306237860152392,0.0001,0.006463580130706696,0.0001,0.0006861998380888628,0.0001,0.0011418380960334076,0.0001,0.002621507203597502,0.0001,3,0,0,2,1,3,1
2021-06-12,-0.048904195040405544,0.0,0.0,0.0,0.0,0.0,0.0,0.0008750976163911743,0.0001,-0.0005665028602641739,0.0001,0.00012306237860152392,0.0001,0.006463580130706696,0.0001,0.0006861998380888628,0.0001,0.0011418380960334076,0.0001,0.002621507203597502,0.0001,3,0,0,2,1,3,3
2021-06-13,0.09505680129465752,0.0,0.0,0.0,0.0,0.0,0.0,0.0008750976163911743,0.0001,-0.0005665028602641739,0.0001,0.00012306237860152392,0.0001,0.006463580130706696,0.0001,0.0006861998380888628,0.0001,0.0011418380960334076,0.0001,0.002621507203597502,0.0001,3,0,0,2,1,3,3
2021-06-14,0.02825878796632069,-0.005878166410042197,0.0107967973603241,0.0022364637840798876,-0.0076886793797504484,0.012708130416930218,-0.0043435084840689085,0.0008750976163911743,0.0001,-0.0005665028602641739,0.0001,0.00012306237860152392,0.0001,0.006463580130706696,0.0001,0.0006861998380888628,0.0001,0.0011418380960334076,0.0001,0.002621507203597502,0.0001,3,0,0,3,2,3,3
2021-06-15,0.004658453327527578,-0.0037848631237422004,-0.012860655941801647,-0.001835801777923001,-0.0012043884147603565,-0.03012429716067012,0.01886352595896496,0.0008750976163911743,0.0001,-0.0005665028602641739,0.0001,0.00012306237860152392,0.0001,0.006463580130706696,0.0001,0.0006861998380888628,0.0001,0.0011418380960334076,0.0001,0.002621507203597502,0.0001,3,0,0,2,1,3,1
2021-06-16,-0.052307031596144006,-0.01703600368035545,0.0012217166760279574,-0.005599003545159332,-0.0008514480226686041,0.009151155788618984,-0.00535322670651316,0.0009162736826378298,0.0001,-0.0004755938525471209,0.0001,-0.00020744354756503132,0.0001,0.005353918252108505,0.0001,0.0026027180112912635,0.0001,0.001490106258050265,0.0001,0.0029323290349339494,0.0001,3,0,0,2,0,3,1
2021-06-17,-0.007684760787668957,-0.03122282591641038,0.04646088524049234,-0.0003315931626191077,0.014860953908723227,0.0192069740346885,-0.034586616122987725,0.0009162736826378298,0.0001,-0.0004755938525471209,0.0001,-0.00020744354756503132,0.0001,0.005353918252108505,0.0001,0.0026027180112912635,0.0001,0.001490106258050265,0.0001,0.0029323290349339494,0.0001,3,0,0,2,0,3,1
2021-06-18,-0.06140159139173661,-0.005562705142465907,-0.0009921496136365208,-0.013582306625654251,0.01863093788998171,0.010823457790850165,-0.03008303464507215,0.0009162736826378298,0.0001,-0.0004755938525471209,0.0001,-0.00020744354756503132,0.0001,0.005353918252108505,0.0001,0.0026027180112912635,0.0001,0.001490106258050265,0.0001,0.0029323290349339494,0.0001,3,0,0,2,3,3,3
2021-06-19,-0.004800219817294286,0.0,0.0,0.0,0.0,0.0,0.0,0.0009162736826378298,0.0001,-0.0004755938525471209,0.0001,-0.00020744354756503132,0.0001,0.005353918252108505,0.0001,0.0026027180112912635,0.0001,0.001490106258050265,0.0001,0.0029323290349339494,0.0001,3,0,0,2,3,3,3
2021-06-20,0.0023116253137915738,0.0,0.0,0.0,0.0,0.0,0.0,0.0009162736826378298,0.0001,-0.0004755938525471209,0.0001,-0.00020744354756503132,0.0001,0.005353918252108505,0.0001,0.0026027180112912635,0.0001,0.001490106258050265,0.0001,0.0029323290349339494,0.0001,3,0,0,2,0,3,3
2021-06-21,-0.119521795848678,0.012173251058176099,-0.011412253431996857,0.014214352257088048,-0.01688457643090097,-0.003986737073227676,0.04173152009378998,0.0007440707445242748,0.0001,-0.00032483789904246777,0.0001,-0.0003457467023055879,0.0001,0.00468656171687169,0.0001,0.001325108380540776,0.0001,0.001434700473768984,0.0001,0.0021239050356969885,0.0001,3,0,0,2,0,3,3
2021-06-22,0.025833047609393114,-0.00420166857422807,0.024630300947456264,0.005332034962727825,0.0024395948541010184,0.004628256702323586,0.006636222667007714,0.0007440707445242748,0.0001,-0.00032483789904246777,0.0001,-0.0003457467023055879,0.0001,0.00468656171687169,0.0001,0.001325108380540776,0.0001,0.001434700473768984,0.0001,0.0021239050356969885,0.0001,3,0,0,3,0,3,3
2021-06-23,0.03676667515561315,-0.0006618767987564016,0.008986505336206657,-0.0012058956093911593,-0.00257927633072011,0.051343820984031875,0.002751821501741914,0.0007440707445242748,0.0001,-0.00032483789904246777,0.0001,-0.0003457467023055879,0.0001,0.00468656171687169,0.0001,0.001325108380540776,0.0001,0.001434700473768984,0.0001,0.0021239050356969885,0.0001,3,0,0,3,3,3,1
2021-06-24,0.027475699857643344,-0.0006021199876096117,0.007749186198325788,0.005898160858657853,0.0016041649088653854,0.03479874196476401,0.008574415946056454,0.0007440707445242748,0.0001,-0.00032483789904246777,0.0001,-0.0003457467023055879,0.0001,0.00468656171687169,0.0001,0.001325108380540776,0.0001,0.001434700473768984,0.0001,0.0021239050356969885,0.0001,3,0,0,3,3,3,1
2021-06-25,-0.09130465397426267,0.003306999189259349,-0.00912715224387625,0.0035457835379769146,-0.010437694431575797,-0.011763228305736152,0.005254012869423006,0.0007440707445242748,0.0001,-0.00032483789904246777,0.0001,-0.0003457467023055879,0.0001,0.00468656171687169,0.0001,0.001325108380540776,0.0001,0.001434700473768984,0.0001,0.0021239050356969885,0.0001,3,0,0,2,1,3,3
2021-06-26,0.01718823840092292,0.0,0.0,0.0,0.0,0.0,0.0,0.0009005150777212492,0.0001,-0.0006874651414706796,0.0001,-1.470837607325142e-05,0.0001,0.01114237518963742,0.0001,0.002476461856128838,0.0001,0.001620655126707027,0.0001,0.0026409100204768977,0.0001,3,0,0,3,2,3,1
2021-06-27,0.0737472744793095,0.0,0.0,0.0,0.0,0.0,0.0,0.0009005150777212492,0.0001,-0.0006874651414706796,0.0001,-1.470837607325142e-05,0.0001,0.01114237518963742,0.0001,0.002476461856128838,0.0001,0.001620655126707027,0.0001,0.0026409100204768977,0.0001,3,0,0,3,1,3,3
2021-06-28,-0.006233262455755746,-5.999643961855651e-05,0.04891289085187396,0.00201392487646576,0.01022847155939945,0.02476994196174637,-0.03437534615384479,0.0009005150777212492,0.0001,-0.0006874651414706796,0.0001,-1.470837607325142e-05,0.0001,0.01114237518963742,0.0001,0.002476461856128838,0.0001,0.001620655126707027,0.0001,0.0026409100204768977,0.0001,3,0,0,2,2,3,1
2021-06-29,0.040785121124139886,-0.010561034647227364,0.0020866966304493675,0.0005378954388471917,0.001671440497099948,-0.011624991064809973,-0.004874156646346542,0.0009005150777212492,0.0001,-0.0006874651414706796,0.0001,-1.470837607325142e-05,0.0001,0.01114237518963742,0.0001,0.002476461856128838,0.0001,0.001620655126707027,0.0001,0.0026409100204768977,0.0001,3,0,0,3,1,3,3
2021-06-30,-0.02332520296585249,0.004841763592293601,-0.0012117167196725662,0.0008414520372773822,0.0044441210731226265,-0.0015582931945795787,0.012327448724683403,0.0009005150777212492,0.0001,-0.0006874651414706796,0.0001,-1.470837607325142e-05,0.0001,0.01114237518963742,0.0001,0.002476461856128838,0.0001,0.001620655126707027,0.0001,0.0026409100204768977,0.0001,3,0,0,2,1,3,1
2021-07-01,-0.04281824560087459,0.0034354496150826534,0.01041938294845335,0.005521293105569095,5.466535405227397e-05,-0.00262225819371756,0.01729872488997243,0.0009213401375170127,0.0001,-0.00026165750421383826,0.0001,1.4427138848501235e-05,0.0001,0.006177460849646182,0.0001,0.0018707290976117139,0.0001,0.001878180111006747,0.0001,0.00306315872832034,0.0001,3,0,0,3,3,3,3
2021-07-02,0.00963202091343982,0.0065369291506959725,0.013513986412117521,0.007614376060236322,0.006016593308404003,0.001444593124038416,-0.002191672029036783,0.0009213401375170127,0.0001,-0.00026165750421383826,0.0001,1.4427138848501235e-05,0.0001,0.006177460849646182,0.0001,0.0018707290976117139,0.0001,0.001878180111006747,0.0001,0.00306315872832034,0.0001,3,0,0,2,2,3,3
2021-07-03,0.022504948021345134,0.0,0.0,0.0,0.0,0.0,0.0,0.0009213401375170127,0.0001,-0.00026165750421383826,0.0001,1.4427138848501235e-05,0.0001,0.006177460849646182,0.0001,0.0018707290976117139,0.0001,0.001878180111006747,0.0001,0.00306315872832034,0.0001,3,0,0,3,1,3,1
2021-07-04,0.017703918010918158,0.0,0.0,0.0,0.0,0.0,0.0,0.0009213401375170127,0.0001,-0.00026165750421383826,0.0001,1.4427138848501235e-05,0.0001,0.006177460849646182,0.0001,0.0018707290976117139,0.0001,0.001878180111006747,0.0001,0.00306315872832034,0.0001,3,0,0,2,2,3,1
2021-07-05,-0.04467475626166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0009213401375170127,0.0001,-0.00026165750421383826,0.0001,1.4427138848501235e-05,0.0001,0.006177460849646182,0.0001,0.0018707290976117139,0.0001,0.001878180111006747,0.0001,0.00306315872832034,0.0001,3,0,0,3,0,3,1
2021-07-06,0.014392210079461632,0.004949187883217545,0.010270650423172246,-0.0018231986838500678,0.011652553041588678,-0.028870583198134143,-0.03308855256579308,0.0009992204093504228,0.0001,-0.0003271300899822619,0.0001,-0.00024121805025055634,0.0001,0.007530335300857557,0.0001,0.0019473595269358366,0.0001,0.0018978574503153507,0.0001,0.0024741703590436433,0.0001,3,0,0,2,2,3,1
2021-07-07,-0.011157826650301255,0.0037995736126820853,-0.015912230606136373,0.0035279439247938335,0.008820307630692335,-0.02289574720602526,-0.01638760758419435,0.0009992204093504228,0.0001,-0.0003271300899822619,0.0001,-0.00024121805025055634,0.0001,0.007530335300857557,0.0001,0.0019473595269358366,0.0001,0.0018978574503153507,0.0001,0.0024741703590436433,0.0001,3,0,0,3,1,3,1
2021-07-08,-0.029311778537964177,-0.0006520293887520076,-0.02329083451345119,-0.008181477483284605,0.003910345604120744,0.01257859403128338,-0.005780248560062656,0.0009992204093504228,0.0001,-0.0003271300899822619,0.0001,-0.00024121805025055634,0.0001,0.007530335300857557,0.0001,0.0019473595269358366,0.0001,0.0018978574503153507,0.0001,0.0024741703590436433,0.0001,3,0,0,2,3,3,1
2021-07-09,0.02761736344787324,0.0033150614410246745,0.00738363723642019,0.010618303425713588,-0.014162615450706068,0.006321812249024031,0.02103318241343865,0.0009992204093504228,0.0001,-0.0003271300899822619,0.0001,-0.00024121805025055634,0.0001,0.007530335300857557,0.0001,0.0019473595269358366,0.0001,0.0018978574503153507,0.0001,0.0024741703590436433,0.0001,3,0,0,2,1,3,1
2021-07-10,-0.0082442012335933,0.0,0.0,0.0,0.0,0.0,0.0,0.0009992204093504228,0.0001,-0.0003271300899822619,0.0001,-0.00024121805025055634,0.0001,0.007530335300857557,0.0001,0.0019473595269358366,0.0001,0.0018978574503153507,0.0001,0.0024741703590436433,0.0001,3,0,0,3,0,3,1
2021-07-11,0.021242252673874872,0.0,0.0,0.0,0.0,0.0,0.0,0.0011525536089212547,0.0001,-0.0002424006677022052,0.0001,-0.0001517066568203927,0.0001,0.004434305051497635,0.0001,0.0020095454255703435,0.0001,0.0020662035961035515,0.0001,0.002391788688161841,0.0001,3,0,0,3,3,3,3
2021-07-12,-0.032180926347831006,-0.0012418718351821449,0.022792901290336395,0.0035755541809569095,-0.0012972409821523272,0.042832279170544656,-0.0015147029579069074,0.0011525536089212547,0.0001,-0.0002424006677022052,0.0001,-0.0001517066568203927,0.0001,0.004434305051497635,0.0001,0.0020095454255703435,0.0001,0.0020662035961035515,0.0001,0.002391788688161841,0.0001,3,0,0,2,2,3,1
2021-07-13,-0.013782086425800635,0.0013009357869861221,-0.01287993745167383,-0.003415014762184293,-0.007683243185833524,-0.02534398967789286,-0.007609163015696877,0.0011525536089212547,0.0001,-0.0002424006677022052,0.0001,-0.0001517066568203927,0.0001,0.004434305051497635,0.0001,0.0020095454255703435,0.0001,0.0020662035961035515,0.0001,0.002391788688161841,0.0001,3,0,0,2,0,3,3
2021-07-14,0.0036725998364308425,0.010697757313475486,-0.02037888217352995,0.0014911041212210552,0.01129827158470567,-0.02293732311171139,-0.030240708565843634,0.0011525536089212547,0.0001,-0.0002424006677022052,0.0001,-0.0001517066568203927,0.0001,0.004434305051497635,0.0001,0.0020095454255703435,0.0001,0.0020662035961035515,0.0001,0.002391788688161841,0.0001,3,0,0,3,0,3,1
2021-07-15,-0.032249468356842406,0.00017546425482688882,-0.04511498488134616,-0.003421227972152934,0.010969618064866717,-0.004263873629526309,-0.014072013266584922,0.0011525536089212547,0.0001,-0.0002424006677022052,0.0001,-0.0001517066568203927,0.0001,0.004434305051497635,0.0001,0.0020095454255703435,0.0001,0.0020662035961035515,0.0001,0.002391788688161841,0.0001,3,0,0,3,0,3,1
2021-07-16,-0.01136653085848622,-0.009751038308664079,-0.043384442169197436,-0.007874462970761066,-0.001887150462223184,-0.009854715165981626,-0.02875286373697361,0.0011188063878287207,0.0001,9.414620632401536e-05,0.0001,-0.00023653229456688165,0.0001,0.005628385979934867,0.0001,0.006066622335244796,0.0001,0.0015205530316799096,0.0001,0.000996466134869707,0.0001,3,1,0,2,0,3,1
2021-07-17,0.003543169217346287,0.0,0.0,0.0,0.0,0.0,0.0,0.0011188063878287207,0.0001,9.414620632401536e-05,0.0001,-0.00023653229456688165,0.0001,0.005628385979934867,0.0001,0.006066622335244796,0.0001,0.0015205530316799096,0.0001,0.000996466134869707,0.0001,3,1,0,3,2,3,1
2021-07-18,0.008329203113175575,0.0,0.0,0.0,0.0,0.0,0.0,0.0011188063878287207,0.0001,9.414620632401536e-05,0.0001,-0.00023653229456688165,0.0001,0.005628385979934867,0.0001,0.006066622335244796,0.0001,0.0015205530316799096,0.0001,0.000996466134869707,0.0001,3,2,0,2,1,3,1
2021-07-19,-0.031272502988710885,0.001179853512608669,0.033502644059007346,-0.014877904124790295,0.02169132108501157,0.003099673103658058,-0.03597209856160701,0.0011188063878287207,0.0001,9.414620632401536e-05,0.0001,-0.00023653229456688165,0.0001,0.005628385979934867,0.0001,0.006066622335244796,0.0001,0.0015205530316799096,0.0001,0.000996466134869707,0.0001,3,3,0,2,2,3,1
2021-07-20,-0.033338555734212405,-0.0012979424872485647,-0.00897249424726357,0.01422858113842458,-0.009686246359096986,0.021857165705963834,0.01332667666144141,0.0011188063878287207,0.0001,9.414620632401536e-05,0.0001,-0.00023653229456688165,0.0001,0.005628385979934867,0.0001,0.006066622335244796,0.0001,0.0015205530316799096,0.0001,0.000996466134869707,0.0001,3,3,0,2,2,3,1
2021-07-21,0.07443417235693212,-0.003726190289074976,0.041981602682111235,0.00806379368099216,-0.012747677964872209,-0.007919294852611359,0.03428640368364086,2.904048223752642e-05,0.0001,-0.00016070372624490666,0.0001,-0.0002563777172424501,0.0001,0.005246261519561143,0.0001,0.0025963164749582142,0.0001,0.002031973198254326,0.0001,0.0020546532327205607,0.0001,0,0,0,2,3,3,3
2021-07-22,0.006283788882169604,0.0019535411866020086,0.009435244185572745,0.0020918227644393045,0.009408840307143965,-0.00924460786068585,-0.011229960491498062,2.904048223752642e-05,0.0001,-0.00016070372624490666,0.0001,-0.0002563777172424501,0.0001,0.005246261519561143,0.0001,0.0025963164749582142,0.0001,0.002031973198254326,0.0001,0.0020546532327205607,0.0001,0,0,0,2,2,3,1
2021-07-23,0.038503942271904575,-0.003139340880551927,-0.0018390621203524433,0.010235420573850263,-0.006711306087420819,-0.009097683584931696,-0.0037032276477809885,2.904048223752642e-05,0.0001,-0.00016070372624490666,0.0001,-0.0002563777172424501,0.0001,0.005246261519561143,0.0001,0.0025963164749582142,0.0001,0.002031973198254326,0.0001,0.0020546532327205607,0.0001,0,0,0,2,3,3,1
2021-07-24,0.020948244356669858,0.0,0.0,0.0,0.0,0.0,0.0,2.904048223752642e-05,0.0001,-0.00016070372624490666,0.0001,-0.0002563777172424501,0.0001,0.005246261519561143,0.0001,0.0025963164749582142,0.0001,0.002031973198254326,0.0001,0.0020546532327205607,0.0001,0,0,0,3,0,3,1
2021-07-25,0.030378619797658737,0.0,0.0,0.0,0.0,0.0,0.0,2.904048223752642e-05,0.0001,-0.00016070372624490666,0.0001,-0.0002563777172424501,0.0001,0.005246261519561143,0.0001,0.0025963164749582142,0.0001,0.002031973198254326,0.0001,0.0020546532327205607,0.0001,0,0,0,3,2,3,3
2021-07-26,0.05469542869161192,-0.0023758261058627853,-0.013590174819775412,0.0024517042352183893,-0.0029678508651079074,0.02189168871378688,0.024431346408776467,0.0008807939112437293,0.0001,-0.00021329815467229426,0.0001,-0.00018065522666498748,0.0001,0.0011028185684922257,0.0001,0.001691536591698215,0.0001,0.001784924274981157,0.0001,0.0014739057986750492,0.0001,3,0,0,2,1,3,3
